Time,201Hg,202Hg
,R1-15 Blank-1    3/12/2004 8:21:53 PM    (Run: 1),
26228,114300.000,7426.000
26311,121500.000,6326.000
26394,117900.000,6526.000
26477,117900.000,6501.000
26560,120000.000,6301.000
26643,122100.000,6076.000
26726,119500.000,6426.000
26809,116400.000,6426.000
26892,116700.000,6376.000
26975,117700.000,6876.000
27058,119200.000,5951.000
27141,119600.000,6476.000
27224,116600.000,6976.000
27307,119700.000,6651.000
27390,120900.000,6126.000
27473,121000.000,6426.000
27556,123200.000,6276.000
27639,122700.000,7026.000
27722,117600.000,6776.000
27805,120400.000,6851.000
27888,116800.000,7026.000
27971,117900.000,5976.000
28054,114200.000,6601.000
28137,120000.000,6226.000
28220,116000.000,6601.000
28303,117200.000,6301.000
28386,117000.000,5901.000
28469,123500.000,6401.000
28552,114800.000,6451.000
28635,121400.000,6351.000
28718,119400.000,6276.000
28801,117400.000,6776.000
28884,117000.000,6226.000
28967,118100.000,6451.000
29050,113100.000,6726.000
29133,119400.000,6101.000
29216,117200.000,6451.000
29299,124800.000,5776.000
29382,120100.000,7326.000
29465,126700.000,6151.000
29548,116500.000,6076.000
29631,122600.000,6226.000
29714,115600.000,6001.000
29797,124700.000,5951.000
29880,118200.000,6501.000
29963,123100.000,6926.000
30046,120600.000,7026.000
30129,121000.000,6876.000
30212,119800.000,7001.000
30295,121400.000,6126.000
30378,116400.000,6301.000
30461,123000.000,6801.000
30544,118600.000,6426.000
30627,122600.000,6576.000
30710,121800.000,6526.000
30793,123500.000,6601.000
30876,119300.000,6676.000
30959,124100.000,6851.000
31042,125200.000,5951.000
31125,125200.000,6301.000
31208,124900.000,6426.000
31291,123400.000,6601.000
31374,120400.000,6851.000
31457,118000.000,6476.000
31540,118300.000,6201.000
31623,126300.000,5851.000
31706,123800.000,7451.000
31789,125500.000,5876.000
31872,123900.000,6676.000
31955,123100.000,6001.000
32038,121000.000,6726.000
32121,119400.000,5826.000
32204,117300.000,5851.000
32287,121000.000,6626.000
32370,122200.000,6626.000
32453,120600.000,6701.000
32536,122800.000,5676.000
32619,124100.000,6126.000
32702,122400.000,6801.000
32785,120600.000,6676.000
32868,125400.000,6251.000
32951,118600.000,7226.000
33034,121800.000,6976.000
33117,119400.000,6351.000
33200,123700.000,6276.000
33283,117100.000,7301.000
33366,118300.000,6776.000
33449,126100.000,7226.000
33532,126400.000,5926.000
33615,124700.000,5951.000
33698,123900.000,6151.000
33781,125300.000,6551.000
33864,122300.000,6701.000
33947,123700.000,6726.000
34030,134100.000,6726.000
34113,121600.000,6451.000
34196,125600.000,7226.000
34279,122800.000,6901.000
34362,123100.000,6026.000
34445,124300.000,6351.000
34528,124600.000,7126.000
34611,123100.000,6926.000
34694,124500.000,6976.000
34777,125100.000,6451.000
34860,126600.000,6201.000
34943,124600.000,7001.000
35026,121300.000,6926.000
35109,125500.000,6901.000
35192,123700.000,6276.000
35275,121400.000,6001.000
35358,119600.000,6851.000
35441,124700.000,6376.000
35524,125400.000,7026.000
35607,120300.000,5976.000
35690,124400.000,6026.000
35773,124900.000,6976.000
35856,121700.000,6426.000
35939,119300.000,6651.000
36022,123000.000,5876.000
36105,122700.000,6326.000
36188,124500.000,6226.000
36271,121100.000,5576.000
36354,118300.000,7201.000
36437,117400.000,6626.000
36520,118400.000,6926.000
36603,118300.000,5976.000
36686,116300.000,6701.000
36769,125000.000,6226.000
36852,119900.000,6626.000
36935,124600.000,6901.000
37018,117400.000,6801.000
37101,123700.000,6676.000
37184,121100.000,6751.000
37267,126100.000,6026.000
37350,123800.000,6276.000
37433,119000.000,6601.000
37516,118400.000,6426.000
37599,129100.000,6701.000
37682,120800.000,6051.000
37765,121600.000,6251.000
37848,118700.000,7276.000
37931,120700.000,7426.000
38014,122100.000,7276.000
38097,127000.000,6401.000
38180,120200.000,6526.000
38263,125300.000,6726.000
38346,122300.000,6851.000
38429,126200.000,6576.000
38512,126400.000,6626.000
38595,126800.000,6926.000
38678,121600.000,7026.000
38761,125700.000,6801.000
38844,125300.000,6101.000
38927,124700.000,6076.000
39010,125400.000,6951.000
39093,121500.000,7076.000
39176,125500.000,6726.000
39259,125100.000,6576.000
39342,121300.000,6551.000
39425,122900.000,6826.000
39508,125700.000,5651.000
39591,122400.000,6401.000
39674,126100.000,6451.000
39757,120400.000,5826.000
39840,120900.000,6726.000
39923,121700.000,6401.000
40006,123100.000,5801.000
40089,125500.000,6301.000
40172,120200.000,6051.000
40255,121300.000,6301.000
40338,124300.000,6376.000
40421,121000.000,6376.000
40504,121300.000,6701.000
40587,123400.000,6526.000
40670,127200.000,6001.000
40753,121800.000,5626.000
40836,122400.000,6451.000
40919,119600.000,6351.000
41002,123900.000,5951.000
41085,122400.000,5901.000
41168,123600.000,5051.000
41251,124100.000,6951.000
41334,123300.000,6451.000
41417,114300.000,6151.000
41500,121700.000,6501.000
41583,125900.000,6601.000
41666,125400.000,6551.000
41749,122100.000,6251.000
41832,123600.000,7226.000
41915,120100.000,6376.000
41998,124900.000,6276.000
42081,121300.000,6626.000
42164,126700.000,7076.000
42247,122400.000,6226.000
42330,121800.000,7151.000
42413,121100.000,7176.000
42496,121800.000,6126.000
42579,121800.000,6101.000
42662,123400.000,7677.000
42745,121700.000,5601.000
42828,125300.000,6451.000
42911,121300.000,6451.000
42994,127700.000,6251.000
43077,126100.000,6501.000
43160,123800.000,6476.000
43243,123500.000,5501.000
43326,123900.000,6201.000
43409,121000.000,5876.000
43492,129900.000,7176.000
43575,122600.000,6751.000
43658,123600.000,6476.000
43741,125800.000,6276.000
43824,121800.000,5726.000
43907,118700.000,6926.000
43990,120200.000,6476.000
44073,127600.000,6601.000
44156,122400.000,6926.000
44239,120900.000,6301.000
44322,121300.000,6051.000
44405,123700.000,6176.000
44488,118800.000,6801.000
44571,121400.000,6101.000
44654,122100.000,6451.000
44737,122900.000,6276.000
44820,118900.000,6651.000
44903,123300.000,6201.000
44986,117200.000,5951.000
45069,126600.000,6501.000
45152,117300.000,6826.000
45235,121700.000,6326.000
45318,116300.000,6376.000
45401,124700.000,6476.000
45484,117700.000,5976.000
45567,122100.000,6151.000
45650,121600.000,6301.000
45733,126000.000,7151.000
45816,124400.000,6301.000
45899,124200.000,6551.000
45982,123900.000,6726.000
46065,129300.000,7251.000
46148,124900.000,6451.000
46231,122200.000,5401.000
46314,124100.000,6001.000
46397,119700.000,6776.000
46480,126100.000,6251.000
46563,127400.000,5576.000
46646,122200.000,5901.000
46729,121900.000,7376.000
46812,118100.000,6276.000
46895,124000.000,6926.000
46978,124700.000,6376.000
47061,124400.000,5951.000
47144,126800.000,7151.000
47227,120200.000,6651.000
47310,120100.000,6101.000
47393,122100.000,6276.000
47476,120300.000,6426.000
47559,122400.000,5576.000
47642,118500.000,7226.000
47725,121300.000,5776.000
47808,124700.000,6251.000
47891,124400.000,6451.000
47974,126300.000,6476.000
48057,124800.000,6251.000
48140,122600.000,6526.000
48223,122000.000,5901.000
48306,123900.000,6651.000
48389,119200.000,6826.000
48472,121700.000,6401.000
48555,118600.000,5351.000
48638,123300.000,7026.000
48721,121700.000,5526.000
48804,120200.000,6226.000
48887,118800.000,6701.000
48970,123800.000,6451.000
49053,126600.000,6501.000
49136,118000.000,6551.000
49219,120200.000,6501.000
49302,125600.000,6126.000
49385,123200.000,6401.000
49468,124800.000,6401.000
49551,115100.000,5776.000
49634,120900.000,5926.000
49717,124700.000,6426.000
49800,124600.000,6401.000
49883,121600.000,5601.000
49966,124200.000,6376.000
50049,120600.000,6501.000
50132,124500.000,6526.000
50215,121900.000,5651.000
50298,118600.000,5626.000
50381,122900.000,7301.000
50464,122200.000,6626.000
50547,123700.000,6426.000
50630,124700.000,6626.000
50713,123700.000,6601.000
50796,124000.000,6051.000
50879,121200.000,6326.000
50962,127400.000,6551.000
51045,121200.000,6776.000
51128,130100.000,6701.000
51211,120800.000,6026.000
51294,124000.000,6326.000
51377,124800.000,6576.000
51460,125500.000,6276.000
51543,124300.000,6551.000
51626,125700.000,6501.000
51709,120100.000,6051.000
51792,122800.000,6226.000
51875,125100.000,6126.000
51958,119400.000,7051.000
52041,121800.000,6101.000
52124,125000.000,6626.000
52207,120600.000,5801.000
52290,122400.000,6401.000
52373,124900.000,6376.000
52456,121300.000,6226.000
52539,120800.000,6376.000
52622,119100.000,5951.000
52705,122200.000,5551.000
52788,112200.000,6751.000
52871,121100.000,5926.000
52954,118900.000,6401.000
53037,121200.000,5801.000
53120,123100.000,6301.000
53203,118700.000,6101.000
53286,120700.000,6651.000
53369,123200.000,6351.000
53452,121400.000,6801.000
53535,123700.000,6851.000
53618,117600.000,6351.000
53701,122200.000,5801.000
53784,121700.000,7126.000
53867,121800.000,7101.000
53950,117000.000,6726.000
54033,125100.000,6726.000
54116,123900.000,6376.000
54199,126100.000,5476.000
54282,123800.000,6076.000
54365,124000.000,6126.000
54448,119900.000,6151.000
54531,121200.000,7051.000
54614,120100.000,6976.000
54697,124000.000,7001.000
54780,125400.000,6901.000
54863,124800.000,6651.000
54946,124800.000,5851.000
55029,127300.000,5926.000
55112,124500.000,6301.000
55195,123600.000,6701.000
55278,119100.000,6826.000
55361,123100.000,6751.000
55444,120200.000,6351.000
55527,122500.000,5576.000
55610,128200.000,6601.000
55693,120800.000,6476.000
55776,123100.000,6076.000
55859,128300.000,6676.000
55942,125600.000,6351.000
56025,128300.000,6276.000
56108,130900.000,6551.000
56191,123500.000,6726.000
56274,128100.000,6376.000
56357,128400.000,6326.000
56440,128200.000,6876.000
56523,130600.000,6751.000
56606,127300.000,5676.000
56689,124700.000,6626.000
56772,123500.000,5751.000
56855,119900.000,6526.000
56938,126600.000,6001.000
57021,120100.000,6501.000
57104,125300.000,6626.000
57187,122500.000,6351.000
57270,120500.000,5901.000
57353,119700.000,6101.000
57436,120000.000,6076.000
57519,123000.000,5676.000
57602,123700.000,5926.000
57685,126200.000,6151.000
57768,124500.000,6201.000
57851,120100.000,6626.000
57934,121600.000,6476.000
58017,121300.000,6301.000
58100,121200.000,6276.000
58183,119300.000,6726.000
58266,123500.000,6826.000
58349,121400.000,5951.000
58432,123200.000,6751.000
58515,114800.000,6301.000
58598,121100.000,6376.000
58681,117500.000,6926.000
58764,120300.000,6176.000
58847,123100.000,6076.000
58930,122100.000,6576.000
59013,121100.000,5076.000
59096,119800.000,6726.000
59179,121100.000,6476.000
59262,126300.000,6801.000
59345,117200.000,6451.000
59428,119100.000,6576.000
59511,122300.000,6651.000
59594,121100.000,6526.000
59677,123100.000,6951.000
,,
,R2-15 Blank-3    3/12/2004 8:27:49 PM    (Run: 1),
0,2450.000,3125.000
83,2300.000,3275.000
166,2350.000,2975.000
249,2800.000,2750.000
332,2550.000,3075.000
415,2450.000,3250.000
498,2450.000,3025.000
581,2025.000,2950.000
664,2325.000,3525.000
747,2275.000,3350.000
830,2500.000,3200.000
913,2400.000,3075.000
996,2350.000,3250.000
1079,2450.000,2775.000
1162,2275.000,2925.000
1245,2275.000,3125.000
1328,2300.000,3125.000
1411,2225.000,2975.000
1494,2925.000,3125.000
1577,2100.000,3700.000
1660,2825.000,3650.000
1743,2575.000,3125.000
1826,3025.000,3225.000
1909,2600.000,3025.000
1992,2250.000,3175.000
2075,2275.000,3050.000
2158,2550.000,3000.000
2241,2975.000,3450.000
2324,2300.000,3200.000
2407,2425.000,2900.000
2490,2500.000,3050.000
2573,2500.000,3150.000
2656,2775.000,3050.000
2739,2500.000,3225.000
2822,2875.000,3025.000
2905,2150.000,2900.000
2988,2700.000,3275.000
3071,2525.000,3375.000
3154,2875.000,3075.000
3237,2925.000,3250.000
3320,2350.000,3325.000
3403,1750.000,3225.000
3486,2525.000,2850.000
3569,2700.000,3025.000
3652,2400.000,3525.000
3735,2725.000,3000.000
3818,2500.000,3175.000
3901,2775.000,3000.000
3984,2200.000,3325.000
4067,2825.000,2500.000
4150,2250.000,3625.000
4233,2575.000,3325.000
4316,2150.000,3225.000
4399,2375.000,2875.000
4482,2725.000,3400.000
4565,2275.000,2750.000
4648,3000.000,2850.000
4731,2525.000,3050.000
4814,2550.000,3275.000
4897,2800.000,2925.000
4980,2800.000,3350.000
5063,2150.000,3750.000
5146,3225.000,3175.000
5229,2900.000,2875.000
5312,2950.000,3525.000
5395,2675.000,3175.000
5478,2950.000,2800.000
5561,2475.000,2600.000
5644,2875.000,2900.000
5727,1875.000,3500.000
5810,2875.000,2875.000
5893,2525.000,2975.000
5976,1975.000,3275.000
6059,2425.000,3275.000
6142,2400.000,3475.000
6225,2525.000,2600.000
6308,2725.000,2275.000
6391,2500.000,3825.000
6474,2250.000,3325.000
6557,2500.000,2975.000
6640,2175.000,2600.000
6723,2475.000,2600.000
6806,2375.000,2975.000
6889,2125.000,2675.000
6972,1925.000,2650.000
7055,2600.000,2925.000
7138,2175.000,2850.000
7221,2450.000,2825.000
7304,2400.000,3000.000
7387,2300.000,2375.000
7470,2300.000,2525.000
7553,2725.000,3275.000
7636,2175.000,2875.000
7719,2275.000,2950.000
7802,2575.000,3100.000
7885,2325.000,3000.000
7968,2100.000,2800.000
8051,2200.000,2100.000
8134,2800.000,3025.000
8217,2400.000,2950.000
8300,2475.000,2800.000
8383,2225.000,2650.000
8466,2300.000,2850.000
8549,2550.000,2800.000
8632,2700.000,2600.000
8715,2200.000,2800.000
8798,2600.000,3175.000
8881,1825.000,2700.000
8964,2575.000,2825.000
9047,2675.000,2775.000
9130,2475.000,2750.000
9213,2325.000,2775.000
9296,2000.000,3275.000
9379,2250.000,2175.000
9462,1400.000,1800.000
9545,1275.000,1950.000
9628,1650.000,2700.000
9711,2100.000,2500.000
9794,2625.000,3175.000
9877,2450.000,3000.000
9960,2725.000,3000.000
10043,2450.000,3025.000
10126,2550.000,3575.000
10209,3025.000,3000.000
10292,3050.000,3000.000
10375,2150.000,3075.000
10458,2700.000,3100.000
10541,2700.000,3875.000
10624,2600.000,3325.000
10707,2550.000,3100.000
10790,2625.000,2325.000
10873,1925.000,2050.000
10956,1825.000,1350.000
11039,1300.000,1725.000
11122,1175.000,1825.000
11205,950.000,1300.000
11288,925.000,1400.000
11371,1000.000,1325.000
11454,1150.000,1200.000
11537,1250.000,1075.000
11620,1150.000,1200.000
11703,1075.000,1000.000
11786,700.000,1050.000
11869,675.000,750.000
11952,750.000,600.000
12035,575.000,950.000
12118,550.000,975.000
12201,700.000,675.000
12284,475.000,525.000
12367,525.000,575.000
12450,425.000,475.000
12533,250.000,400.000
12616,250.000,375.000
12699,475.000,500.000
12782,575.000,625.000
12865,400.000,225.000
12948,325.000,525.000
13031,500.000,450.000
13114,725.000,700.000
13197,625.000,575.000
13280,1450.000,800.000
13363,3250.000,1000.000
13446,4476.000,1250.000
13529,6276.000,1225.000
13612,8252.000,1250.000
13695,11280.000,1425.000
13778,14180.000,1500.000
13861,17810.000,1500.000
13944,19080.000,1575.000
14027,21960.000,2025.000
14110,25420.000,1575.000
14193,29550.000,1950.000
14276,32680.000,2575.000
14359,34960.000,2725.000
14442,39240.000,2625.000
14525,41090.000,2100.000
14608,44180.000,2450.000
14691,44930.000,3000.000
14774,49490.000,3225.000
14857,54750.000,2550.000
14940,56760.000,3575.000
15023,59590.000,3550.000
15106,61350.000,3025.000
15189,65890.000,3200.000
15272,67040.000,3825.000
15355,69530.000,4150.000
15438,73160.000,4075.000
15521,74440.000,4050.000
15604,74190.000,3900.000
15687,77810.000,4025.000
15770,84590.000,4401.000
15853,83810.000,4401.000
15936,87450.000,4526.000
16019,86750.000,4651.000
16102,95030.000,4275.000
16185,93780.000,4025.000
16268,96570.000,4901.000
16351,99130.000,4626.000
16434,97620.000,3925.000
16517,101600.000,4601.000
16600,101400.000,4701.000
16683,103800.000,4976.000
16766,105100.000,4751.000
16849,102900.000,5476.000
16932,108500.000,4651.000
17015,103400.000,4350.000
17098,108300.000,5101.000
17181,107600.000,5226.000
17264,109400.000,5776.000
17347,109600.000,5376.000
17430,114500.000,4976.000
17513,111700.000,5701.000
17596,111000.000,5201.000
17679,116600.000,4926.000
17762,115900.000,5351.000
17845,114100.000,5901.000
17928,118800.000,5801.000
18011,119500.000,6326.000
18094,117600.000,5426.000
18177,115900.000,5251.000
18260,124600.000,4926.000
18343,124900.000,4601.000
18426,121300.000,5601.000
18509,121700.000,5576.000
18592,115700.000,5701.000
18675,126500.000,4551.000
18758,125700.000,5451.000
18841,125700.000,5451.000
18924,122400.000,5401.000
19007,124600.000,5401.000
19090,126500.000,5526.000
19173,129400.000,6076.000
19256,126600.000,5176.000
19339,129100.000,4701.000
19422,128800.000,5576.000
19505,128900.000,5126.000
19588,123100.000,5301.000
19671,129400.000,5876.000
19754,129200.000,5776.000
19837,126900.000,5651.000
19920,125400.000,5851.000
20003,130500.000,5751.000
20086,128000.000,5326.000
20169,127100.000,6051.000
20252,130600.000,5751.000
20335,134200.000,5876.000
20418,132400.000,6001.000
20501,130400.000,6001.000
20584,127600.000,6776.000
20667,126600.000,5751.000
20750,129400.000,5951.000
20833,128800.000,5951.000
20916,131100.000,5626.000
20999,128000.000,5501.000
21082,128400.000,6376.000
21165,129900.000,4851.000
21248,131500.000,5901.000
21331,131000.000,5151.000
21414,129000.000,5851.000
21497,130600.000,5826.000
21580,126200.000,5901.000
21663,133600.000,6201.000
21746,130900.000,6651.000
21829,131600.000,5301.000
21912,133200.000,5801.000
21995,128400.000,5376.000
22078,127700.000,5676.000
22161,133800.000,5801.000
22244,130700.000,5451.000
22327,128200.000,5601.000
22410,127600.000,6776.000
22493,128700.000,5951.000
22576,128200.000,5776.000
22659,130000.000,6251.000
22742,129900.000,5776.000
22825,129000.000,5501.000
22908,127400.000,5676.000
22991,127700.000,5901.000
23074,130700.000,5151.000
23157,126700.000,5826.000
23240,130100.000,5751.000
23323,128200.000,5951.000
23406,127300.000,5176.000
23489,122800.000,5626.000
23572,123600.000,4501.000
23655,122500.000,4751.000
23738,123600.000,5101.000
23821,122000.000,5826.000
23904,121100.000,5876.000
23987,124900.000,5951.000
24070,127900.000,5401.000
24153,124400.000,6676.000
24236,126800.000,5551.000
24319,122200.000,5626.000
24402,123200.000,5951.000
24485,127000.000,5876.000
24568,124200.000,6251.000
24651,124600.000,5001.000
24734,132900.000,5426.000
24817,122700.000,5551.000
24900,126800.000,6451.000
24983,123700.000,5326.000
25066,127300.000,5526.000
25149,122700.000,5276.000
25232,123700.000,5026.000
25315,120400.000,5576.000
25398,125200.000,5726.000
25481,126700.000,4751.000
25564,130100.000,5776.000
25647,125200.000,6101.000
25730,126800.000,5251.000
25813,127000.000,5501.000
25896,123500.000,5401.000
25979,125700.000,5901.000
26062,127100.000,5826.000
26145,121600.000,5951.000
26228,124100.000,5501.000
26311,124000.000,6301.000
26394,124700.000,4676.000
26477,129000.000,5251.000
26560,127000.000,5326.000
26643,124400.000,5276.000
26726,127200.000,5551.000
26809,122400.000,5726.000
26892,122700.000,5001.000
26975,126700.000,5551.000
27058,125700.000,5076.000
27141,126100.000,4726.000
27224,124200.000,5651.000
27307,130500.000,5676.000
27390,124800.000,5676.000
27473,129200.000,4751.000
27556,125400.000,5201.000
27639,126300.000,5376.000
27722,125400.000,5651.000
27805,126500.000,5726.000
27888,128400.000,5751.000
27971,124900.000,5301.000
28054,127100.000,5876.000
28137,126700.000,5751.000
28220,127300.000,5176.000
28303,129200.000,5951.000
28386,128100.000,5476.000
28469,128200.000,5476.000
28552,126800.000,6151.000
28635,128200.000,4851.000
28718,126100.000,5451.000
28801,131800.000,5601.000
28884,128600.000,4876.000
28967,129700.000,5351.000
29050,129200.000,5551.000
29133,129600.000,5776.000
